is_return,oos_return,is_vol,oos_vol,is_sharpe,oos_sharpe,is_sortino,oos_sortino,is_drawdown,oos_drawdown
11.32,34.89,16.02,13.66,0.46,2.26,0.61,3.48,-18.19,-3.3
6.09,11.52,20.05,13.59,0.1,0.55,0.14,0.82,-23.82,-8.06
6.58,33.13,17.31,13.96,0.15,2.09,0.23,2.89,-19.19,-7.66
1.5,61.47,14.17,16.5,-0.18,3.48,-0.25,6.77,-22.68,-7.38
22.87,5.41,18.11,13.9,1.04,0.1,1.45,0.12,-21.13,-9.21
3.34,-7.14,18.93,19.07,-0.04,-0.58,-0.04,-0.8,-28.0,-12.81
-0.28,8.31,16.66,14.39,-0.26,0.3,-0.36,0.49,-31.67,-8.74
7.72,-4.76,19.52,14.76,0.19,-0.59,0.25,-0.73,-21.53,-12.02
-5.2,5.05,17.61,22.02,-0.52,0.05,-0.74,0.07,-27.82,-12.71
10.92,30.49,14.27,14.73,0.49,1.8,0.71,2.57,-12.63,-7.96
-2.46,-21.05,15.88,14.83,-0.41,-1.69,-0.56,-1.96,-24.04,-12.75
6.89,34.83,17.1,11.41,0.17,2.7,0.23,4.47,-25.34,-4.73
15.08,14.67,12.15,11.51,0.91,0.93,1.34,1.4,-14.41,-6.2
11.6,22.61,17.15,15.71,0.44,1.18,0.61,1.73,-20.01,-6.48
4.84,-2.62,16.25,19.52,0.05,-0.34,0.07,-0.44,-27.22,-17.03
7.64,10.22,13.64,20.36,0.27,0.31,0.39,0.38,-17.91,-13.39
6.34,4.18,16.18,11.98,0.14,0.02,0.19,0.02,-23.41,-8.88
11.39,43.18,15.48,15.23,0.48,2.57,0.68,4.89,-21.17,-4.81
4.94,-14.38,14.89,12.65,0.06,-1.45,0.09,-2.54,-18.83,-11.81
7.29,-21.12,13.9,11.53,0.24,-2.18,0.36,-3.4,-14.29,-15.78
11.47,5.66,16.92,23.09,0.44,0.07,0.6,0.1,-22.79,-21.6
17.08,-11.29,17.49,18.1,0.75,-0.84,0.93,-1.12,-19.17,-11.46
2.71,45.25,13.6,15.32,-0.1,2.69,-0.14,4.23,-24.69,-7.69
2.27,-13.68,18.06,24.35,-0.1,-0.73,-0.13,-0.97,-18.03,-13.51
1.55,9.76,16.88,17.83,-0.14,0.32,-0.2,0.42,-24.26,-13.62
5.68,19.16,17.09,15.01,0.1,1.01,0.13,1.47,-23.92,-7.87
10.56,10.92,16.85,17.99,0.39,0.38,0.54,0.47,-20.0,-10.21
11.19,18.99,18.82,12.48,0.38,1.2,0.49,2.16,-17.84,-3.93
-2.5,7.22,16.54,13.55,-0.39,0.24,-0.57,0.43,-30.58,-6.56
21.15,-3.6,18.26,13.51,0.94,-0.56,1.28,-0.86,-17.52,-7.29
-4.34,-2.73,14.19,14.97,-0.59,-0.45,-0.86,-0.68,-31.69,-12.24
19.77,59.67,18.03,14.76,0.87,3.77,1.28,6.34,-17.18,-6.33
8.2,20.26,21.71,15.15,0.19,1.07,0.26,1.35,-27.41,-8.75
10.09,-9.25,16.53,14.63,0.37,-0.91,0.5,-1.31,-18.66,-13.04
17.85,39.32,19.62,21.86,0.71,1.62,0.89,1.9,-18.73,-12.59
20.48,-21.05,17.57,25.43,0.94,-0.99,1.25,-1.28,-16.24,-15.9
5.2,-8.23,15.89,14.95,0.08,-0.82,0.1,-1.29,-29.05,-11.47
-0.12,1.9,15.52,15.95,-0.27,-0.13,-0.33,-0.19,-20.59,-10.47
5.44,21.29,14.7,14.85,0.1,1.16,0.14,1.27,-20.21,-6.35
11.37,-10.7,17.72,17.4,0.42,-0.84,0.57,-1.26,-16.21,-10.36
14.69,12.18,18.74,13.85,0.57,0.59,0.74,0.86,-19.37,-6.4
17.89,-20.95,14.93,21.78,0.93,-1.15,1.29,-1.59,-14.31,-19.6
15.03,10.03,19.53,23.05,0.56,0.26,0.86,0.42,-15.54,-11.59
18.45,-3.27,18.99,27.99,0.76,-0.26,1.01,-0.33,-21.42,-21.27
20.3,15.82,15.22,11.56,1.07,1.02,1.61,1.66,-17.97,-5.11
-10.12,-11.65,13.97,8.14,-1.01,-1.92,-1.25,-3.44,-45.57,-7.83
4.83,-16.93,16.52,22.64,0.05,-0.92,0.07,-1.52,-19.88,-22.23
0.02,20.83,15.8,15.34,-0.25,1.1,-0.35,1.58,-23.99,-8.73
18.68,-16.03,15.87,11.18,0.92,-1.79,1.21,-2.63,-23.97,-11.67
7.2,0.49,14.73,13.68,0.22,-0.26,0.31,-0.34,-14.52,-9.52
2.03,34.13,15.16,15.11,-0.13,1.99,-0.17,2.68,-19.31,-9.31
2.22,-9.5,16.51,18.5,-0.11,-0.73,-0.15,-1.03,-19.54,-14.41
16.19,18.09,14.84,18.17,0.82,0.78,1.18,0.94,-13.37,-9.46
16.3,0.93,16.7,19.02,0.74,-0.16,1.08,-0.2,-23.22,-15.61
-9.7,29.03,19.47,12.93,-0.7,1.94,-0.97,3.09,-47.08,-9.1
16.07,-24.82,17.42,16.47,0.69,-1.75,0.91,-2.28,-18.73,-16.54
7.7,20.91,14.56,13.33,0.25,1.27,0.34,1.69,-15.66,-7.32
1.52,-11.72,16.46,11.91,-0.15,-1.32,-0.21,-1.65,-26.66,-10.88
8.33,18.19,17.1,12.64,0.25,1.12,0.34,1.77,-19.93,-7.99
-3.73,16.61,13.11,19.19,-0.59,0.66,-0.8,0.88,-24.14,-10.4
24.07,26.25,17.01,13.85,1.18,1.61,1.67,2.23,-17.85,-5.7
-5.96,4.85,14.25,15.46,-0.7,0.06,-0.95,0.07,-33.42,-14.07
7.2,55.39,13.7,12.06,0.23,4.26,0.33,6.76,-17.7,-3.62
15.18,17.64,14.35,14.06,0.78,0.97,1.19,1.21,-12.21,-7.62
11.71,49.25,16.05,23.54,0.48,1.92,0.74,3.83,-20.3,-6.25
-1.06,2.98,13.26,17.39,-0.38,-0.06,-0.51,-0.07,-27.34,-9.78
28.0,-25.28,19.36,22.88,1.24,-1.28,1.56,-1.58,-15.15,-19.08
6.29,45.52,14.59,12.6,0.16,3.29,0.21,4.16,-25.03,-4.74
18.07,46.99,17.86,21.29,0.79,2.02,1.13,3.77,-18.23,-8.97
16.26,31.25,17.18,22.36,0.71,1.22,0.94,1.35,-19.97,-11.36
8.27,25.95,16.32,16.52,0.26,1.33,0.34,1.84,-25.69,-5.81
6.66,17.33,17.26,11.18,0.15,1.19,0.22,2.07,-17.02,-6.64
6.29,-14.43,13.97,24.56,0.16,-0.75,0.24,-1.15,-18.13,-17.25
4.46,-27.5,17.9,17.81,0.03,-1.77,0.04,-2.04,-26.05,-15.63
-0.61,5.41,19.76,17.93,-0.23,0.08,-0.31,0.1,-31.04,-11.43
2.17,60.13,14.51,18.46,-0.13,3.04,-0.18,5.31,-22.25,-6.92
12.06,7.64,14.55,13.41,0.55,0.27,0.87,0.44,-18.61,-8.48
2.83,4.99,18.5,14.97,-0.06,0.07,-0.08,0.09,-36.48,-9.28
7.86,-19.91,12.8,16.57,0.3,-1.44,0.46,-2.31,-18.57,-15.15
-0.46,33.71,14.73,12.71,-0.3,2.34,-0.46,3.14,-33.78,-8.05
8.21,-22.9,17.35,11.41,0.24,-2.36,0.32,-3.21,-18.94,-17.45
6.55,15.19,13.68,10.75,0.19,1.04,0.24,1.95,-23.21,-4.76
1.91,12.98,14.51,15.54,-0.14,0.58,-0.21,0.86,-28.45,-6.45
13.82,54.94,18.78,18.35,0.52,2.78,0.79,4.02,-17.57,-6.69
-2.67,2.84,12.63,22.66,-0.53,-0.05,-0.69,-0.08,-24.57,-12.46
4.3,66.2,13.7,13.91,0.02,4.47,0.03,7.51,-15.27,-3.93
18.32,29.73,18.34,17.03,0.78,1.51,0.99,2.15,-17.12,-11.0
18.59,12.35,16.08,16.8,0.91,0.5,1.2,0.65,-18.9,-13.28
8.83,4.94,14.68,11.87,0.33,0.08,0.45,0.13,-17.44,-4.72
10.49,36.79,17.91,14.8,0.36,2.22,0.49,2.92,-21.87,-8.53
21.71,20.23,16.36,20.1,1.08,0.81,1.44,1.19,-20.1,-7.24
0.46,-17.6,20.34,18.39,-0.17,-1.17,-0.23,-1.49,-27.7,-18.15
1.73,-18.19,17.26,14.97,-0.13,-1.48,-0.17,-1.91,-29.84,-11.3
-0.12,6.44,15.39,13.18,-0.27,0.19,-0.37,0.26,-17.99,-12.47
6.98,0.05,18.03,15.34,0.17,-0.26,0.23,-0.41,-22.41,-11.82
4.22,0.29,15.9,10.52,0.01,-0.35,0.02,-0.54,-20.26,-8.7
15.27,-0.52,18.22,22.86,0.62,-0.2,0.84,-0.29,-24.41,-13.71
4.24,19.47,16.77,11.34,0.01,1.36,0.02,2.51,-27.37,-7.05
2.99,21.08,19.12,26.14,-0.05,0.65,-0.07,0.93,-17.51,-17.52
2.16,13.51,14.49,11.68,-0.13,0.81,-0.18,1.11,-22.64,-7.03
6.97,12.77,13.25,18.77,0.22,0.47,0.31,0.62,-14.17,-13.37
32.16,18.49,13.97,14.48,2.02,1.0,2.87,1.44,-10.44,-6.67
11.8,30.65,15.45,14.75,0.51,1.81,0.73,2.93,-20.33,-5.3
10.35,34.25,18.53,13.59,0.34,2.23,0.44,3.62,-20.16,-5.08
7.51,-10.98,16.76,30.71,0.21,-0.49,0.28,-0.56,-24.64,-25.41
-0.78,10.72,15.15,10.55,-0.32,0.64,-0.41,1.0,-25.8,-7.07
4.91,13.43,20.84,13.87,0.04,0.68,0.06,1.01,-33.66,-8.05
16.56,1.47,15.44,14.5,0.81,-0.17,1.08,-0.28,-27.65,-13.72
8.55,9.06,15.23,13.07,0.3,0.39,0.42,0.62,-19.11,-5.26
4.36,8.45,16.89,19.09,0.02,0.23,0.03,0.31,-19.74,-16.15
-8.34,6.15,18.13,18.03,-0.68,0.12,-0.85,0.18,-34.5,-19.48
14.03,5.97,15.8,10.07,0.63,0.2,0.83,0.25,-15.57,-9.81
-2.56,-0.26,17.11,18.17,-0.38,-0.23,-0.52,-0.33,-25.6,-10.35
5.62,-23.58,16.14,14.2,0.1,-1.94,0.13,-2.51,-16.56,-17.09
4.46,13.4,18.0,16.52,0.03,0.57,0.04,0.84,-23.1,-11.65
13.83,74.59,18.31,18.49,0.54,3.82,0.78,6.93,-17.16,-7.89
8.7,59.46,16.36,12.71,0.29,4.36,0.39,6.86,-21.4,-3.97
16.59,-8.57,14.13,20.64,0.89,-0.61,1.38,-0.73,-12.56,-14.52
7.4,10.23,17.89,11.91,0.19,0.52,0.23,0.95,-30.55,-7.06
-3.04,4.93,19.13,17.75,-0.37,0.05,-0.5,0.08,-24.77,-10.34
13.45,14.96,19.71,27.67,0.48,0.4,0.59,0.55,-25.49,-18.45
0.16,24.65,13.23,17.74,-0.29,1.16,-0.4,1.51,-28.66,-13.68
5.55,15.92,14.59,13.66,0.11,0.87,0.15,1.28,-18.79,-10.72
20.19,41.68,14.51,22.23,1.12,1.69,1.71,2.94,-14.47,-9.14
-4.38,19.73,15.27,11.13,-0.55,1.41,-0.68,2.61,-34.57,-5.43
-1.22,11.44,16.68,12.18,-0.31,0.61,-0.39,1.09,-19.97,-6.01
5.5,59.75,17.17,16.17,0.09,3.45,0.11,4.9,-21.31,-5.63
-1.68,-24.45,17.08,13.45,-0.33,-2.11,-0.45,-2.97,-36.51,-14.63
1.33,16.54,16.92,12.57,-0.16,1.0,-0.21,1.39,-25.92,-5.8
2.95,14.5,17.74,17.1,-0.06,0.61,-0.08,0.83,-25.29,-10.84
2.27,-31.05,18.14,22.82,-0.1,-1.54,-0.14,-1.81,-20.05,-24.21
17.63,17.71,19.41,16.49,0.7,0.83,0.9,1.4,-15.27,-6.04
6.65,14.89,16.78,14.52,0.16,0.75,0.21,1.15,-19.05,-12.91
8.04,-13.18,14.87,20.51,0.27,-0.84,0.36,-1.14,-19.61,-15.54
5.97,8.05,14.88,14.75,0.13,0.27,0.18,0.41,-16.0,-9.79
17.64,34.37,18.92,15.7,0.72,1.93,1.0,3.32,-21.24,-6.16
0.64,21.6,12.93,22.24,-0.26,0.79,-0.38,0.95,-18.06,-14.43
-2.38,-23.49,15.47,20.76,-0.41,-1.32,-0.59,-1.61,-26.44,-12.64
22.17,6.67,16.64,12.73,1.09,0.21,1.49,0.28,-15.71,-6.34
9.7,19.5,16.12,15.99,0.35,0.97,0.49,1.33,-21.1,-10.14
4.59,-22.22,19.51,13.69,0.03,-1.92,0.04,-2.31,-22.14,-17.08
13.13,26.3,18.48,16.65,0.49,1.34,0.66,1.96,-21.43,-9.52
19.77,22.35,16.86,16.19,0.94,1.13,1.5,1.59,-18.75,-5.0
-3.83,13.87,17.79,21.51,-0.44,0.46,-0.61,0.57,-30.43,-10.04
7.09,23.1,12.53,13.09,0.25,1.46,0.34,2.13,-17.98,-6.25
6.86,5.59,17.9,11.3,0.16,0.14,0.21,0.19,-29.31,-7.41
7.1,-4.17,17.0,10.71,0.18,-0.76,0.27,-1.31,-16.38,-9.66
-1.07,38.53,15.72,20.18,-0.32,1.71,-0.41,2.08,-27.38,-13.62
10.82,-12.35,15.51,17.87,0.44,-0.91,0.58,-1.19,-25.06,-15.63
3.85,0.91,16.71,13.45,-0.01,-0.23,-0.01,-0.3,-20.02,-9.67
20.4,16.85,18.55,17.78,0.88,0.72,1.27,1.0,-15.09,-10.12
-5.69,5.56,15.98,25.55,-0.61,0.06,-0.79,0.1,-32.0,-13.62
0.04,60.25,17.47,18.5,-0.23,3.04,-0.38,6.12,-21.45,-5.66
15.66,5.33,17.12,19.01,0.68,0.07,0.96,0.11,-22.32,-10.52
-6.65,-15.2,18.45,7.88,-0.58,-2.44,-0.79,-3.49,-28.69,-9.71
10.67,0.39,15.81,19.44,0.42,-0.19,0.6,-0.23,-18.15,-12.44
3.06,-3.63,19.04,13.02,-0.05,-0.59,-0.07,-0.66,-26.11,-8.5
5.09,31.56,15.13,23.29,0.07,1.18,0.09,1.89,-22.04,-11.41
5.39,44.08,16.74,18.5,0.08,2.17,0.11,2.93,-25.06,-9.28
2.7,-7.32,14.28,10.47,-0.09,-1.08,-0.11,-1.44,-20.86,-8.29
-2.71,18.15,16.17,23.17,-0.42,0.61,-0.6,0.9,-36.12,-9.01
15.49,31.41,16.88,15.99,0.68,1.71,0.94,2.79,-20.16,-6.69
-0.52,12.62,13.93,11.13,-0.32,0.77,-0.44,1.0,-20.83,-3.46
3.46,6.0,20.28,20.53,-0.03,0.1,-0.04,0.11,-28.03,-12.22
8.54,16.59,17.15,16.56,0.26,0.76,0.35,1.03,-23.84,-7.61
3.69,15.31,15.12,16.86,-0.02,0.67,-0.03,0.92,-27.05,-11.91
-2.03,-26.15,14.38,15.1,-0.42,-2.0,-0.54,-2.36,-38.0,-14.77
3.38,23.13,16.23,16.52,-0.04,1.16,-0.05,1.59,-18.99,-6.97
12.75,14.96,15.13,24.01,0.58,0.46,0.89,0.6,-14.49,-19.49
21.29,-3.35,16.48,21.57,1.05,-0.34,1.47,-0.46,-16.91,-14.79
5.25,106.48,17.44,23.19,0.07,4.42,0.1,6.78,-18.46,-5.45
0.96,16.66,16.32,17.01,-0.19,0.74,-0.26,1.04,-26.52,-11.08
-5.04,-4.03,14.57,8.25,-0.62,-0.97,-0.87,-1.31,-27.55,-9.85
11.35,4.55,14.07,16.97,0.52,0.03,0.71,0.04,-19.2,-14.57
-3.07,-13.15,15.29,14.47,-0.46,-1.19,-0.66,-1.82,-37.53,-8.7
11.34,34.36,20.06,13.25,0.37,2.29,0.49,3.7,-20.62,-6.42
15.71,37.91,15.69,14.22,0.75,2.38,1.07,4.16,-27.72,-3.35
18.51,21.43,18.49,13.2,0.78,1.32,1.18,2.06,-17.54,-6.27
10.33,-9.15,16.03,19.34,0.39,-0.68,0.52,-1.05,-27.45,-10.09
-0.44,14.64,17.02,27.23,-0.26,0.39,-0.36,0.36,-19.56,-15.33
6.1,-17.9,15.87,19.52,0.13,-1.12,0.19,-1.63,-16.47,-14.56
9.88,-11.87,14.8,18.33,0.4,-0.87,0.51,-1.02,-16.48,-13.43
6.97,-19.52,18.08,8.69,0.16,-2.71,0.22,-3.86,-24.64,-11.57
17.0,-19.15,14.91,25.27,0.87,-0.92,1.14,-1.31,-16.71,-23.69
2.87,16.94,14.89,9.15,-0.08,1.41,-0.1,2.4,-21.24,-4.19
6.63,13.33,19.19,14.53,0.14,0.64,0.2,1.04,-32.33,-7.27
17.95,27.27,17.14,18.95,0.81,1.23,1.2,1.38,-21.3,-9.73
-3.56,-9.72,15.86,10.22,-0.48,-1.34,-0.67,-2.63,-39.68,-8.89
10.14,0.43,13.53,15.5,0.45,-0.23,0.63,-0.34,-13.76,-11.41
10.64,38.68,18.1,21.02,0.37,1.65,0.51,3.15,-16.5,-9.1
0.56,1.3,17.31,10.57,-0.2,-0.26,-0.24,-0.47,-23.25,-6.64
0.86,70.1,17.7,28.05,-0.18,2.36,-0.25,3.65,-24.97,-9.39
2.58,35.23,18.62,18.3,-0.08,1.71,-0.1,2.61,-35.46,-11.63
2.42,41.34,17.08,18.96,-0.09,1.97,-0.12,2.35,-30.73,-9.84
13.02,-35.63,17.18,17.35,0.53,-2.28,0.67,-2.45,-19.45,-22.69
20.48,-12.36,13.72,24.52,1.2,-0.67,1.62,-1.09,-15.47,-20.02
20.95,39.23,14.3,17.32,1.19,2.03,1.81,2.57,-12.1,-6.55
6.5,-9.32,18.79,16.78,0.13,-0.79,0.17,-0.96,-29.07,-12.89
16.14,-34.6,16.26,20.69,0.75,-1.87,1.03,-2.48,-18.5,-19.39
9.42,-3.24,15.72,11.12,0.34,-0.65,0.51,-1.03,-22.1,-6.34
23.86,1.82,16.43,9.33,1.21,-0.23,1.78,-0.38,-17.53,-8.07
10.37,19.62,17.49,11.29,0.36,1.38,0.52,2.19,-20.35,-7.41
7.13,-6.16,15.77,14.25,0.2,-0.71,0.27,-0.98,-20.0,-10.55
-0.69,-8.86,18.69,15.56,-0.25,-0.83,-0.33,-1.28,-26.56,-12.61
15.8,-24.6,13.7,23.71,0.86,-1.21,1.26,-1.53,-20.64,-20.97
7.89,24.12,14.08,18.02,0.28,1.12,0.39,1.74,-20.87,-11.35
6.06,-24.17,15.16,23.16,0.14,-1.22,0.17,-2.12,-25.12,-16.03
9.65,26.32,18.31,11.33,0.31,1.97,0.38,2.67,-26.01,-3.69
-11.01,0.76,17.12,14.77,-0.88,-0.22,-1.1,-0.38,-45.58,-9.1
6.25,18.95,15.36,18.6,0.15,0.8,0.21,1.07,-22.49,-11.24
9.31,35.95,14.66,20.87,0.36,1.53,0.46,2.57,-16.48,-16.02
7.43,-21.26,15.63,19.69,0.22,-1.28,0.28,-1.48,-24.52,-17.61
1.62,36.44,19.33,15.48,-0.12,2.09,-0.16,3.65,-38.77,-5.23
-1.11,34.33,15.3,14.7,-0.33,2.06,-0.44,3.69,-20.46,-6.65
-2.25,14.81,13.78,13.07,-0.45,0.83,-0.59,1.18,-29.54,-4.98
-1.9,27.6,16.3,15.99,-0.36,1.48,-0.46,2.08,-32.15,-8.79
8.56,23.96,17.49,16.81,0.26,1.19,0.33,2.02,-21.64,-7.27
19.96,-23.15,16.52,28.12,0.97,-0.97,1.34,-1.37,-22.18,-19.01
1.1,29.9,17.88,16.03,-0.16,1.62,-0.21,2.44,-25.48,-6.12
3.49,43.75,15.02,19.3,-0.03,2.06,-0.05,3.15,-23.84,-9.45
5.45,-10.06,18.01,14.58,0.08,-0.96,0.1,-1.32,-22.03,-9.59
5.35,1.57,18.72,14.98,0.07,-0.16,0.1,-0.19,-28.07,-7.62
8.96,-24.71,14.95,17.16,0.33,-1.67,0.44,-2.24,-21.41,-18.58
21.57,-1.05,15.67,18.84,1.12,-0.27,1.61,-0.37,-13.15,-11.72
6.11,41.88,13.25,32.12,0.16,1.18,0.22,1.51,-13.66,-13.55
6.12,-9.64,14.45,12.45,0.15,-1.1,0.21,-1.59,-24.2,-11.16
2.87,11.9,13.86,24.84,-0.08,0.32,-0.11,0.63,-23.7,-19.64
8.22,-32.49,17.01,26.37,0.25,-1.38,0.3,-1.75,-17.91,-22.1
5.27,-2.41,12.92,22.49,0.1,-0.28,0.14,-0.52,-22.53,-14.19
-4.05,20.66,17.47,13.34,-0.46,1.25,-0.64,1.63,-32.74,-5.09
18.93,41.22,15.15,15.79,0.99,2.36,1.26,3.25,-17.29,-5.93
1.55,46.79,15.88,13.44,-0.15,3.18,-0.21,4.88,-22.01,-4.16
4.44,71.78,15.39,16.17,0.03,4.19,0.03,6.59,-26.99,-6.74
-0.53,50.67,16.39,29.01,-0.28,1.61,-0.33,1.63,-26.06,-18.61
-1.14,-2.25,13.31,9.07,-0.39,-0.69,-0.52,-1.04,-26.17,-8.21
2.44,4.25,17.55,9.35,-0.09,0.03,-0.11,0.04,-29.66,-5.98
29.11,32.23,14.42,18.71,1.74,1.51,2.71,2.34,-11.75,-8.49
4.2,23.94,16.85,16.11,0.01,1.24,0.01,1.72,-21.96,-10.06
6.76,13.81,14.06,16.4,0.2,0.6,0.26,0.83,-19.99,-7.99
3.84,65.82,12.24,16.61,-0.01,3.72,-0.02,6.98,-22.43,-6.16
-2.31,28.31,15.94,13.2,-0.4,1.84,-0.56,2.27,-33.43,-5.49
4.05,34.98,17.45,17.34,0.0,1.79,0.0,3.18,-21.31,-5.68
4.22,-1.66,18.93,14.38,0.01,-0.39,0.02,-0.53,-38.56,-10.64
10.68,46.14,18.58,11.0,0.36,3.83,0.42,6.12,-26.3,-3.87
8.25,-6.22,13.27,17.46,0.32,-0.59,0.51,-0.75,-16.42,-10.28
11.62,17.2,16.07,15.56,0.47,0.85,0.58,0.93,-16.9,-8.43
8.29,40.66,18.64,12.9,0.23,2.84,0.31,5.02,-21.54,-5.04
0.67,-14.97,17.54,20.51,-0.19,-0.92,-0.28,-1.02,-31.25,-16.52
17.7,103.68,13.84,17.13,0.99,5.82,1.41,10.13,-14.42,-3.35
2.82,105.79,16.05,14.53,-0.07,7.0,-0.1,14.3,-21.14,-4.28
16.29,19.74,18.22,16.79,0.67,0.94,0.99,1.32,-23.0,-9.38
8.5,11.17,14.3,13.15,0.31,0.55,0.43,0.72,-12.57,-7.08
4.32,31.86,15.07,11.25,0.02,2.48,0.03,3.35,-18.75,-3.75
2.69,-2.14,20.24,12.21,-0.06,-0.5,-0.08,-0.74,-20.82,-7.21
-9.23,35.56,17.23,16.24,-0.77,1.94,-1.12,3.28,-42.62,-10.6
1.15,-5.27,16.8,15.28,-0.17,-0.61,-0.23,-0.81,-31.39,-9.7
1.29,40.79,15.21,22.76,-0.18,1.62,-0.24,2.19,-30.07,-10.41
14.89,7.52,19.2,20.54,0.57,0.17,0.81,0.24,-15.61,-15.15
6.63,35.16,16.19,13.19,0.16,2.36,0.24,3.96,-30.86,-4.28
13.93,18.32,16.24,16.89,0.61,0.85,0.84,1.01,-21.25,-12.52
8.26,19.2,17.43,14.02,0.24,1.08,0.34,1.59,-18.2,-5.71
2.57,-22.14,15.16,24.87,-0.09,-1.05,-0.12,-1.25,-29.44,-23.43
15.03,27.39,17.02,17.06,0.65,1.37,0.86,1.97,-14.52,-6.59
0.98,41.77,15.23,16.08,-0.2,2.35,-0.27,2.81,-36.2,-6.18
28.67,-17.93,16.94,15.89,1.46,-1.38,2.08,-2.01,-15.37,-16.42
7.0,56.31,15.53,17.14,0.19,3.05,0.21,6.19,-22.7,-5.54
16.69,50.6,15.81,17.21,0.8,2.71,1.18,3.92,-16.87,-7.52
18.6,20.9,16.7,15.63,0.87,1.08,1.26,2.06,-12.31,-12.27
10.86,20.84,15.62,12.92,0.44,1.3,0.61,2.11,-16.14,-7.27
-7.79,-27.35,14.16,13.28,-0.83,-2.36,-1.15,-3.1,-37.52,-17.47
14.55,17.6,11.64,13.51,0.91,1.01,1.32,1.69,-11.77,-7.55
6.57,-26.09,16.0,15.8,0.16,-1.9,0.23,-2.69,-16.71,-15.08
10.8,7.39,19.39,11.06,0.35,0.31,0.48,0.44,-21.41,-5.64
1.39,-2.95,17.06,13.83,-0.15,-0.5,-0.21,-0.82,-27.28,-15.33
8.89,37.13,17.94,12.38,0.27,2.68,0.35,4.61,-20.67,-2.84
6.05,6.85,14.44,17.63,0.14,0.16,0.18,0.27,-13.4,-10.13
1.1,9.39,14.17,13.66,-0.2,0.4,-0.3,0.54,-32.33,-11.45
6.72,-40.43,17.78,22.24,0.15,-2.0,0.21,-2.36,-28.6,-25.58
-4.5,-7.37,18.28,11.28,-0.46,-1.01,-0.58,-1.26,-27.25,-12.87
7.11,14.63,16.08,17.34,0.19,0.61,0.27,0.86,-15.98,-7.71
4.06,9.01,13.92,9.47,0.0,0.53,0.01,1.01,-21.31,-5.08
9.03,33.53,14.81,19.43,0.34,1.52,0.48,2.57,-12.98,-9.32
0.08,20.9,17.26,24.06,-0.23,0.7,-0.29,1.11,-23.31,-16.16
18.81,21.2,17.97,12.31,0.82,1.4,1.11,1.8,-19.41,-5.62
5.6,0.04,17.46,19.72,0.09,-0.2,0.11,-0.26,-29.36,-10.37
15.72,25.07,19.17,14.6,0.61,1.44,0.86,2.68,-21.16,-4.68
11.4,56.01,15.11,20.78,0.49,2.5,0.66,4.88,-20.63,-5.52
15.72,73.18,18.53,14.23,0.63,4.86,0.77,9.85,-17.94,-3.5
7.25,21.65,18.75,16.42,0.17,1.08,0.25,1.74,-24.42,-8.12
-1.92,-18.15,13.0,16.32,-0.46,-1.36,-0.68,-1.76,-33.85,-16.03
2.14,46.11,16.97,11.27,-0.11,3.74,-0.15,5.77,-28.42,-6.93
13.22,0.09,15.94,25.72,0.58,-0.15,0.84,-0.26,-14.03,-11.46
1.58,21.82,19.59,12.17,-0.12,1.46,-0.17,2.4,-22.95,-9.53
12.95,31.17,17.38,24.97,0.52,1.09,0.7,1.85,-19.93,-16.26
3.38,-6.42,18.53,20.43,-0.03,-0.51,-0.04,-0.72,-34.83,-15.15
3.06,12.21,15.93,11.44,-0.06,0.72,-0.08,1.27,-21.77,-7.22
-1.02,-18.94,17.86,15.98,-0.28,-1.44,-0.36,-1.61,-30.29,-19.5
7.57,5.21,15.02,16.43,0.24,0.07,0.33,0.09,-15.14,-8.98
9.61,48.98,12.94,14.16,0.43,3.18,0.64,7.21,-15.95,-3.78
4.42,-14.85,17.34,16.28,0.02,-1.16,0.03,-1.57,-29.03,-17.19
15.16,-3.16,16.16,16.84,0.69,-0.43,0.89,-0.39,-21.09,-10.55
-2.34,-2.16,16.72,16.93,-0.38,-0.36,-0.46,-0.57,-43.68,-13.33
4.23,20.86,16.37,13.7,0.01,1.23,0.02,1.58,-19.96,-5.56
-5.57,30.0,16.85,12.24,-0.57,2.13,-0.68,3.69,-40.91,-9.16
0.22,16.42,17.29,19.7,-0.22,0.63,-0.3,0.82,-27.74,-11.83
-1.97,10.31,21.18,7.09,-0.28,0.89,-0.39,1.33,-33.78,-3.01
12.62,23.04,18.41,16.96,0.47,1.12,0.64,1.34,-22.6,-9.9
6.11,-12.28,16.17,15.09,0.13,-1.08,0.18,-1.52,-20.16,-11.82
3.19,-7.14,14.43,18.36,-0.06,-0.61,-0.08,-0.79,-28.71,-15.37
-4.39,-1.62,16.05,16.89,-0.52,-0.33,-0.73,-0.54,-31.12,-10.77
17.21,0.25,15.68,23.55,0.84,-0.16,1.09,-0.25,-22.26,-13.52
19.07,50.29,15.11,16.33,1.0,2.83,1.47,4.73,-15.35,-4.65
3.15,17.02,10.72,9.61,-0.08,1.36,-0.11,2.51,-18.97,-5.15
24.69,10.8,14.68,14.89,1.41,0.46,1.83,0.59,-10.98,-8.82
6.87,6.36,16.33,15.24,0.18,0.15,0.26,0.2,-16.03,-9.38
17.88,-6.9,15.13,16.28,0.92,-0.67,1.23,-0.94,-13.36,-16.36
8.11,25.09,19.97,15.88,0.21,1.33,0.28,2.09,-23.1,-5.83
