is_return,oos_return,is_vol,oos_vol,is_sharpe,oos_sharpe,is_sortino,oos_sortino,is_drawdown,oos_drawdown
9.61,4.14,14.56,17.84,0.39,0.01,0.6,0.01,-16.19,-13.24
3.71,24.2,17.04,19.88,-0.02,1.02,-0.02,1.39,-20.05,-7.76
21.71,38.15,15.19,11.4,1.17,3.0,1.67,4.58,-16.56,-2.9
12.28,19.98,16.6,15.35,0.5,1.04,0.72,1.46,-26.68,-8.87
-0.44,36.4,15.04,13.93,-0.3,2.33,-0.43,3.75,-24.69,-4.92
13.03,63.34,14.91,15.83,0.61,3.75,0.89,5.39,-18.37,-3.97
16.23,19.97,18.95,13.64,0.65,1.17,0.89,1.99,-20.71,-11.63
7.3,35.25,18.99,12.63,0.17,2.47,0.24,4.08,-31.76,-5.33
6.23,15.22,15.73,15.93,0.14,0.7,0.19,0.86,-22.55,-8.13
5.84,-14.75,17.16,14.04,0.11,-1.33,0.15,-1.92,-26.04,-11.8
-0.36,42.22,14.77,15.7,-0.3,2.43,-0.42,4.47,-30.78,-7.13
5.03,32.65,16.17,13.96,0.06,2.05,0.08,2.91,-20.47,-8.97
3.77,8.48,23.96,9.68,-0.01,0.46,-0.01,0.73,-30.61,-5.47
3.0,-11.28,16.59,9.09,-0.06,-1.68,-0.08,-2.06,-19.92,-7.33
14.43,-5.4,21.57,22.38,0.48,-0.42,0.68,-0.48,-24.26,-15.27
13.23,59.41,17.68,23.16,0.52,2.39,0.68,3.42,-19.22,-11.1
17.04,-8.47,20.04,18.13,0.65,-0.69,0.84,-1.03,-28.88,-10.51
3.32,-23.17,14.55,14.91,-0.05,-1.82,-0.07,-2.41,-21.86,-18.01
-1.72,0.16,18.11,15.37,-0.32,-0.25,-0.41,-0.39,-26.34,-11.41
21.64,0.15,17.04,19.44,1.04,-0.2,1.51,-0.29,-20.42,-11.49
3.63,38.69,18.97,19.19,-0.02,1.81,-0.03,2.34,-23.18,-8.65
9.87,-15.19,17.26,22.11,0.34,-0.87,0.46,-1.09,-24.88,-20.17
0.24,-28.65,18.6,18.15,-0.2,-1.8,-0.24,-2.5,-26.18,-20.78
7.14,22.54,16.88,11.31,0.19,1.64,0.24,2.77,-21.47,-5.26
4.88,-2.37,16.3,16.64,0.05,-0.38,0.06,-0.56,-23.69,-15.09
-5.02,-19.29,15.73,26.0,-0.57,-0.9,-0.75,-1.21,-27.83,-22.08
23.39,-1.62,18.29,12.15,1.06,-0.46,1.41,-0.62,-16.08,-7.41
5.22,-14.04,13.83,16.45,0.09,-1.1,0.12,-1.31,-27.43,-15.8
21.05,33.52,14.59,23.32,1.17,1.27,1.84,1.59,-13.7,-13.91
5.84,15.69,15.13,15.04,0.12,0.78,0.17,1.11,-21.67,-6.44
0.87,15.28,16.48,9.1,-0.19,1.24,-0.25,2.05,-31.94,-7.32
2.37,-2.44,16.62,21.46,-0.1,-0.3,-0.13,-0.39,-35.83,-15.05
7.51,18.32,21.17,13.76,0.17,1.04,0.22,1.36,-23.27,-5.7
10.46,10.01,17.62,11.77,0.37,0.51,0.52,0.73,-20.75,-4.8
-8.82,3.96,17.51,13.76,-0.73,-0.0,-0.96,-0.01,-36.43,-9.59
9.03,21.08,17.57,17.7,0.29,0.96,0.39,1.38,-22.41,-10.57
8.63,8.27,16.64,7.97,0.28,0.54,0.38,0.98,-21.55,-6.05
6.11,41.87,15.81,13.84,0.13,2.74,0.18,4.51,-16.34,-7.02
3.75,9.3,15.47,16.43,-0.02,0.32,-0.02,0.44,-21.67,-11.19
6.06,42.13,16.95,14.12,0.12,2.7,0.16,4.27,-21.42,-6.78
0.74,30.45,19.33,18.22,-0.17,1.45,-0.22,2.23,-25.46,-11.24
-8.43,38.54,16.05,13.85,-0.77,2.49,-1.07,3.97,-34.46,-4.48
17.73,24.36,17.14,12.56,0.8,1.62,1.16,2.59,-15.98,-4.3
3.15,45.95,16.89,22.64,-0.05,1.85,-0.06,3.24,-23.43,-9.82
16.96,10.06,15.55,23.2,0.83,0.26,1.17,0.34,-14.78,-18.25
4.65,-6.74,17.09,18.37,0.04,-0.58,0.05,-0.75,-27.89,-17.61
2.55,17.72,16.61,24.93,-0.09,0.55,-0.13,0.77,-28.25,-19.29
8.61,22.39,20.16,12.46,0.23,1.48,0.31,2.33,-20.01,-6.11
5.52,3.22,16.04,13.27,0.09,-0.06,0.13,-0.07,-17.32,-8.97
6.6,50.48,16.24,12.58,0.16,3.7,0.22,6.94,-18.43,-5.9
19.68,-0.92,17.78,24.07,0.88,-0.2,1.27,-0.35,-27.36,-20.02
17.15,0.33,18.14,21.51,0.73,-0.17,0.97,-0.22,-17.59,-17.51
0.86,-39.97,18.13,22.88,-0.17,-1.92,-0.24,-2.65,-19.37,-25.89
-4.13,25.24,18.38,10.25,-0.44,2.07,-0.62,3.3,-44.85,-3.72
-4.68,35.91,16.91,13.4,-0.51,2.38,-0.69,3.24,-30.95,-4.02
-3.87,82.41,15.82,15.24,-0.5,5.15,-0.62,8.64,-25.79,-3.84
12.58,38.5,19.62,23.25,0.44,1.48,0.59,2.2,-19.07,-5.67
22.94,6.33,19.01,17.04,1.0,0.14,1.51,0.19,-31.91,-11.57
7.93,36.7,19.23,27.68,0.2,1.18,0.26,1.61,-23.95,-14.24
-0.37,4.71,14.86,14.18,-0.29,0.05,-0.42,0.08,-23.36,-11.4
5.82,15.44,19.28,18.49,0.09,0.62,0.13,0.86,-29.14,-6.12
5.93,-55.78,18.6,19.76,0.1,-3.02,0.15,-3.58,-17.3,-34.41
7.85,0.14,15.78,13.57,0.24,-0.28,0.33,-0.4,-17.23,-12.58
16.05,25.23,17.6,17.42,0.68,1.22,0.94,1.86,-15.38,-8.9
8.83,66.7,16.66,11.31,0.29,5.54,0.39,8.68,-17.67,-2.23
8.81,10.06,16.38,15.16,0.29,0.4,0.39,0.63,-22.7,-9.45
1.23,-10.12,17.47,17.55,-0.16,-0.8,-0.23,-1.16,-21.94,-11.07
26.54,3.32,16.82,26.73,1.34,-0.03,1.96,-0.03,-9.88,-9.59
5.07,30.85,17.31,9.79,0.06,2.74,0.09,4.29,-15.54,-3.36
6.41,9.11,15.34,14.72,0.16,0.35,0.21,0.53,-25.88,-10.37
-0.55,51.74,16.24,21.84,-0.28,2.19,-0.36,4.29,-20.07,-5.46
8.71,38.89,16.41,9.93,0.29,3.51,0.37,5.77,-20.24,-4.36
16.31,-9.48,17.73,12.97,0.69,-1.04,1.01,-1.91,-20.45,-8.44
1.65,4.39,15.21,12.47,-0.15,0.03,-0.21,0.04,-27.61,-5.67
6.83,-16.97,17.62,23.47,0.16,-0.89,0.2,-0.97,-29.53,-19.0
8.01,-4.83,15.37,13.58,0.26,-0.65,0.33,-1.0,-29.64,-8.34
-0.72,17.53,18.07,15.04,-0.26,0.9,-0.33,1.43,-30.58,-9.99
4.18,49.2,18.32,10.89,0.01,4.15,0.01,5.65,-22.37,-3.34
10.67,35.96,17.84,19.43,0.37,1.64,0.49,2.93,-28.23,-8.06
15.42,-18.8,17.37,14.66,0.66,-1.56,0.86,-2.06,-20.49,-18.07
7.13,54.87,14.22,20.86,0.22,2.44,0.29,3.52,-12.86,-7.79
5.41,9.52,16.5,13.28,0.09,0.42,0.12,0.65,-18.68,-8.55
5.1,-12.74,14.79,12.27,0.07,-1.36,0.11,-1.85,-26.99,-13.55
-0.14,-8.54,20.67,15.5,-0.2,-0.81,-0.26,-1.12,-26.68,-12.23
0.51,18.02,17.38,10.87,-0.2,1.29,-0.27,2.15,-23.63,-5.02
-5.53,34.14,15.79,15.35,-0.6,1.96,-0.85,3.58,-30.91,-4.23
6.69,34.2,17.67,18.1,0.15,1.67,0.21,2.72,-22.45,-8.82
0.47,-22.76,18.83,12.58,-0.19,-2.13,-0.26,-3.03,-23.83,-13.32
4.22,-7.07,16.72,29.67,0.01,-0.37,0.02,-0.44,-20.4,-22.27
11.56,-16.84,15.97,18.88,0.47,-1.1,0.64,-1.41,-20.99,-11.66
9.29,-25.3,17.26,12.09,0.31,-2.42,0.42,-3.46,-30.68,-16.87
9.15,37.78,16.38,14.57,0.31,2.32,0.41,3.22,-18.81,-6.6
-1.19,-1.07,21.76,12.08,-0.24,-0.42,-0.33,-0.63,-29.41,-12.23
-7.16,14.35,15.89,14.22,-0.7,0.73,-0.92,0.96,-30.92,-11.01
20.11,19.03,17.1,18.23,0.94,0.82,1.35,1.09,-17.55,-12.12
14.04,53.35,18.8,16.62,0.53,2.97,0.75,5.01,-17.11,-8.0
-1.33,27.48,19.42,28.27,-0.27,0.83,-0.36,1.16,-27.28,-14.65
12.83,18.22,16.02,14.08,0.55,1.01,0.72,1.49,-16.15,-8.86
17.46,86.64,14.75,16.44,0.91,5.03,1.41,8.51,-13.68,-4.85
12.01,32.44,14.58,16.39,0.55,1.73,0.83,2.38,-15.41,-11.22
1.02,-8.32,17.55,18.09,-0.17,-0.68,-0.24,-1.05,-30.67,-19.13
12.01,-13.83,16.52,11.06,0.48,-1.61,0.65,-2.67,-16.94,-8.18
-7.32,-3.03,18.31,15.77,-0.62,-0.45,-0.82,-0.46,-41.76,-16.32
5.94,2.63,16.97,20.24,0.11,-0.07,0.17,-0.07,-21.12,-16.97
22.78,19.12,18.31,20.88,1.03,0.72,1.35,0.87,-18.58,-12.43
-8.71,-1.48,17.44,12.48,-0.73,-0.44,-0.93,-0.84,-33.75,-6.16
12.93,-3.19,17.91,16.17,0.5,-0.44,0.6,-0.58,-21.24,-14.38
-5.25,30.83,17.41,21.05,-0.53,1.27,-0.65,1.83,-31.49,-14.63
12.54,-13.08,18.39,16.75,0.46,-1.02,0.62,-1.59,-17.25,-11.25
2.57,-4.01,16.61,12.79,-0.09,-0.63,-0.12,-0.97,-25.01,-7.67
0.36,29.28,17.16,15.38,-0.21,1.64,-0.29,3.02,-23.67,-4.42
16.65,-29.26,17.07,22.4,0.74,-1.48,1.0,-1.84,-18.91,-25.68
18.88,-13.38,15.43,28.52,0.96,-0.61,1.29,-0.75,-16.09,-19.99
-0.03,25.89,16.9,15.1,-0.24,1.45,-0.32,2.03,-24.12,-7.74
10.44,-24.78,18.8,21.81,0.34,-1.32,0.42,-2.03,-31.17,-20.17
4.29,31.12,18.45,16.32,0.02,1.66,0.02,2.36,-21.55,-5.86
3.08,-16.11,16.25,18.18,-0.06,-1.11,-0.08,-1.24,-18.13,-14.0
12.66,8.98,15.09,13.92,0.57,0.36,0.8,0.57,-16.12,-8.73
2.74,29.7,17.3,12.49,-0.07,2.06,-0.1,3.36,-36.63,-5.19
-1.57,-25.16,21.01,17.66,-0.27,-1.65,-0.31,-2.02,-33.18,-19.56
11.85,-20.63,16.79,21.17,0.47,-1.16,0.69,-1.5,-18.06,-14.79
18.0,-25.41,19.78,21.42,0.71,-1.37,0.96,-1.79,-18.75,-18.74
13.55,-7.05,17.81,12.32,0.54,-0.9,0.72,-1.35,-16.36,-10.88
7.42,-13.81,18.96,19.01,0.18,-0.94,0.26,-1.44,-20.5,-12.16
16.63,28.64,18.47,25.99,0.68,0.95,0.77,1.15,-22.95,-14.23
9.3,-27.9,16.84,19.03,0.31,-1.68,0.4,-1.89,-16.07,-15.09
7.0,26.05,18.05,11.47,0.17,1.92,0.25,2.32,-24.4,-4.47
9.04,4.65,15.21,22.2,0.33,0.03,0.47,0.03,-13.17,-19.38
-1.95,17.61,18.91,8.18,-0.31,1.66,-0.4,2.83,-34.19,-2.25
6.77,-28.15,15.56,16.51,0.18,-1.95,0.24,-2.83,-23.24,-22.04
14.6,28.48,17.14,13.44,0.62,1.82,0.87,3.09,-26.78,-3.5
19.79,14.92,16.35,12.23,0.97,0.89,1.25,1.59,-20.94,-5.81
7.13,3.62,18.34,12.4,0.17,-0.03,0.22,-0.05,-28.06,-10.15
12.14,29.54,17.94,13.7,0.45,1.86,0.59,2.62,-20.33,-8.14
10.58,3.08,15.29,13.79,0.43,-0.07,0.61,-0.09,-16.21,-8.73
-3.18,21.33,18.94,10.16,-0.38,1.71,-0.47,2.96,-32.09,-3.37
15.75,27.3,18.27,11.4,0.64,2.04,0.9,3.18,-17.93,-4.59
2.17,17.31,16.49,11.87,-0.11,1.12,-0.16,1.77,-18.64,-5.56
3.02,-4.51,18.01,13.97,-0.05,-0.61,-0.07,-1.11,-26.8,-12.21
12.17,8.7,17.52,12.94,0.47,0.36,0.64,0.62,-22.01,-5.93
1.48,-1.6,17.96,30.74,-0.14,-0.18,-0.2,-0.25,-27.64,-19.54
13.32,29.94,18.54,24.23,0.5,1.07,0.69,1.3,-26.01,-13.33
-1.61,-8.56,15.09,20.88,-0.37,-0.6,-0.51,-0.95,-29.6,-18.01
5.36,57.42,17.18,14.7,0.08,3.63,0.11,5.15,-25.34,-6.63
1.66,32.78,17.46,24.86,-0.13,1.16,-0.18,1.65,-24.08,-15.01
-1.95,-4.19,13.24,10.85,-0.45,-0.75,-0.63,-1.19,-25.33,-11.04
15.52,12.97,16.05,13.65,0.72,0.66,1.03,0.98,-22.22,-6.5
4.47,-1.36,20.44,14.52,0.02,-0.37,0.03,-0.49,-20.83,-9.73
6.04,26.92,17.6,18.01,0.12,1.27,0.16,2.13,-22.89,-9.1
7.34,-8.91,18.59,15.68,0.18,-0.82,0.25,-1.41,-26.66,-13.76
-0.42,23.03,16.47,16.47,-0.27,1.16,-0.39,2.04,-24.47,-4.63
7.79,1.58,16.71,13.51,0.23,-0.18,0.33,-0.29,-14.88,-8.87
4.45,-4.08,18.77,14.36,0.02,-0.56,0.03,-0.72,-25.18,-12.22
-4.23,18.77,15.91,12.66,-0.52,1.17,-0.69,1.62,-34.67,-9.11
24.23,-24.63,17.75,17.76,1.14,-1.61,1.58,-2.0,-17.58,-20.36
1.16,8.88,14.06,13.24,-0.2,0.37,-0.25,0.59,-17.29,-6.07
-8.58,36.21,16.73,17.45,-0.75,1.85,-0.98,2.72,-40.3,-7.84
-5.0,-15.18,13.51,14.57,-0.67,-1.32,-0.88,-1.6,-28.88,-14.27
10.9,24.49,14.51,13.58,0.48,1.51,0.7,2.77,-14.77,-6.38
12.82,40.39,17.83,11.84,0.49,3.07,0.75,4.71,-20.83,-5.56
2.25,-5.65,13.58,10.66,-0.13,-0.9,-0.17,-1.54,-26.42,-6.34
7.53,27.36,14.77,12.18,0.24,1.92,0.36,3.08,-19.81,-4.38
19.1,30.99,22.89,12.24,0.66,2.2,0.97,2.26,-19.27,-5.16
4.46,17.43,15.54,14.39,0.03,0.93,0.04,1.73,-20.65,-8.5
11.99,59.02,16.7,37.11,0.48,1.48,0.68,1.97,-15.09,-19.44
7.99,-19.17,15.98,15.54,0.25,-1.49,0.33,-2.04,-16.37,-17.16
5.45,9.27,18.36,15.89,0.08,0.33,0.12,0.55,-20.15,-7.0
5.7,17.08,19.4,24.48,0.09,0.53,0.11,0.79,-25.85,-12.57
-2.55,36.85,17.18,18.8,-0.38,1.75,-0.55,2.39,-23.3,-7.96
17.34,33.52,15.25,16.74,0.87,1.76,1.33,1.95,-15.43,-10.23
14.62,2.8,17.07,14.19,0.62,-0.08,0.8,-0.12,-16.59,-8.21
4.46,3.7,14.72,23.26,0.03,-0.01,0.04,-0.02,-22.01,-17.27
4.76,16.92,16.64,12.32,0.05,1.05,0.07,1.37,-15.16,-5.35
4.48,-27.31,14.07,19.05,0.03,-1.64,0.05,-2.58,-17.61,-16.43
-6.66,3.43,19.0,24.52,-0.56,-0.02,-0.71,-0.04,-35.67,-18.71
4.01,28.32,17.97,19.61,0.0,1.24,0.0,1.66,-27.11,-7.83
-6.71,-3.05,15.16,12.99,-0.71,-0.54,-0.89,-0.77,-38.71,-8.59
17.1,0.74,15.04,19.44,0.87,-0.17,1.14,-0.27,-16.08,-17.91
11.72,-52.65,16.89,23.01,0.46,-2.46,0.65,-3.56,-15.13,-33.74
-2.98,7.02,16.58,19.47,-0.42,0.16,-0.57,0.21,-23.73,-15.28
5.07,28.7,16.82,27.32,0.06,0.9,0.08,1.09,-32.14,-16.6
-8.12,0.41,16.91,15.15,-0.72,-0.24,-0.91,-0.46,-35.26,-11.76
2.8,-18.31,18.71,15.95,-0.06,-1.4,-0.1,-1.91,-26.57,-11.99
4.72,39.01,19.63,19.94,0.04,1.76,0.05,3.48,-19.46,-8.04
17.75,-1.01,16.88,24.3,0.81,-0.21,1.06,-0.26,-16.23,-18.02
6.54,-11.63,15.25,14.8,0.17,-1.06,0.23,-1.33,-20.29,-17.51
25.95,7.29,21.04,30.09,1.04,0.11,1.57,0.2,-15.2,-15.1
10.05,82.33,19.44,21.39,0.31,3.66,0.4,5.44,-19.94,-13.02
12.65,9.33,17.9,24.82,0.48,0.21,0.68,0.32,-21.11,-16.45
2.49,-18.71,13.38,23.91,-0.11,-0.95,-0.13,-1.24,-28.14,-19.77
-2.37,0.81,15.79,17.1,-0.4,-0.19,-0.61,-0.27,-30.61,-14.3
4.29,-21.65,21.2,24.16,0.01,-1.06,0.02,-1.42,-30.98,-16.75
9.63,-14.69,16.69,24.84,0.34,-0.75,0.47,-0.87,-28.75,-17.27
10.51,52.78,16.38,15.41,0.4,3.17,0.55,5.52,-28.39,-7.04
20.66,21.07,17.86,20.95,0.93,0.81,1.36,0.89,-18.51,-14.16
11.1,26.47,17.19,13.97,0.41,1.61,0.59,2.69,-19.54,-8.79
-0.24,-12.41,18.39,18.24,-0.23,-0.9,-0.32,-1.34,-26.54,-14.71
5.93,-19.86,19.16,9.13,0.1,-2.61,0.14,-3.64,-26.5,-13.23
17.0,-28.07,17.52,27.72,0.74,-1.16,1.07,-1.63,-15.99,-23.65
21.49,-9.93,16.34,22.68,1.07,-0.61,1.44,-0.7,-20.35,-19.09
1.96,2.57,15.8,11.74,-0.13,-0.12,-0.18,-0.19,-22.23,-6.65
-2.77,2.52,16.17,13.03,-0.42,-0.11,-0.57,-0.16,-32.61,-10.0
9.33,-12.99,17.55,25.88,0.3,-0.66,0.42,-0.75,-15.42,-18.79
18.93,9.11,16.76,12.02,0.89,0.43,1.23,0.67,-15.21,-9.5
7.84,36.38,18.33,12.61,0.21,2.57,0.26,3.35,-27.01,-3.92
8.61,-27.05,18.06,21.59,0.26,-1.44,0.31,-2.11,-25.89,-21.31
-1.1,2.64,17.5,10.79,-0.29,-0.13,-0.38,-0.22,-37.11,-9.71
-2.28,-33.63,16.29,21.8,-0.39,-1.73,-0.52,-2.27,-34.96,-23.01
12.15,-13.27,18.01,18.23,0.45,-0.95,0.77,-0.94,-19.94,-12.24
12.03,14.73,16.94,11.43,0.47,0.94,0.62,1.62,-25.45,-9.0
5.06,50.76,15.76,18.69,0.07,2.5,0.1,3.81,-24.21,-9.37
6.5,-7.83,16.05,29.73,0.16,-0.4,0.24,-0.41,-24.3,-18.89
-5.31,3.04,14.12,11.26,-0.66,-0.08,-0.86,-0.17,-32.31,-6.02
4.24,32.29,16.95,13.45,0.01,2.1,0.02,2.96,-19.96,-6.04
7.5,24.71,19.03,12.31,0.18,1.68,0.21,3.17,-25.4,-6.42
9.79,-42.84,16.66,20.83,0.35,-2.25,0.5,-3.02,-19.99,-27.52
7.06,-29.44,17.38,15.57,0.18,-2.15,0.22,-3.16,-23.49,-17.73
2.72,-18.64,14.22,8.9,-0.09,-2.54,-0.12,-3.37,-21.7,-10.97
11.81,36.18,17.0,22.26,0.46,1.45,0.67,2.3,-20.89,-9.07
17.02,39.16,21.02,18.5,0.62,1.9,0.77,2.64,-22.56,-14.76
-6.09,-1.02,17.23,23.55,-0.59,-0.21,-0.8,-0.26,-40.63,-17.35
5.05,-17.84,13.36,15.23,0.08,-1.43,0.12,-1.92,-19.05,-16.99
15.53,23.39,14.04,26.1,0.82,0.74,1.22,1.0,-16.54,-13.14
3.58,37.57,15.99,14.75,-0.03,2.28,-0.04,3.18,-16.67,-9.16
24.47,-12.93,18.41,23.85,1.11,-0.71,1.65,-0.92,-15.58,-21.06
13.38,14.61,18.32,16.65,0.51,0.64,0.67,1.11,-17.64,-6.04
-3.28,-27.05,14.7,15.07,-0.5,-2.06,-0.69,-2.54,-32.46,-15.07
0.58,-25.97,16.95,14.62,-0.2,-2.05,-0.27,-3.01,-24.03,-16.41
6.27,-12.75,19.63,20.31,0.12,-0.83,0.16,-1.02,-22.06,-15.21
15.65,-2.67,14.49,24.56,0.8,-0.27,1.07,-0.4,-15.55,-14.08
0.62,10.31,13.96,14.79,-0.24,0.43,-0.35,0.54,-24.31,-13.41
3.99,27.09,16.86,23.49,-0.0,0.98,-0.0,1.4,-19.54,-12.68
-2.42,5.64,14.77,10.79,-0.43,0.15,-0.57,0.25,-25.97,-9.21
9.57,-1.86,18.2,23.85,0.31,-0.25,0.46,-0.35,-18.72,-16.72
12.5,7.21,20.52,11.06,0.41,0.29,0.55,0.48,-22.77,-4.07
19.52,12.04,17.34,19.03,0.89,0.42,1.31,0.67,-18.26,-7.73
10.66,18.42,13.34,20.67,0.5,0.7,0.69,1.12,-18.78,-12.71
-12.38,4.43,13.83,15.88,-1.18,0.03,-1.57,0.03,-46.0,-13.53
4.98,48.43,15.55,12.42,0.06,3.58,0.09,5.24,-22.62,-4.46
-0.3,-1.74,13.67,15.69,-0.31,-0.37,-0.45,-0.51,-18.69,-9.75
8.03,54.4,15.22,17.39,0.26,2.9,0.34,3.49,-19.42,-12.1
13.88,-13.54,14.02,19.66,0.7,-0.89,0.99,-1.1,-14.19,-17.81
8.58,6.02,12.89,17.04,0.36,0.12,0.53,0.17,-13.12,-6.9
7.96,3.59,16.58,19.62,0.24,-0.02,0.35,-0.03,-19.57,-15.25
1.19,35.83,18.19,14.12,-0.15,2.26,-0.19,3.33,-30.71,-7.66
6.33,4.37,13.63,13.14,0.17,0.03,0.25,0.05,-16.06,-8.5
0.5,-33.07,17.61,20.85,-0.2,-1.78,-0.24,-2.28,-28.33,-23.63
25.83,13.95,15.65,24.72,1.39,0.4,1.96,0.5,-17.16,-20.09
24.8,22.18,15.65,12.59,1.33,1.44,1.79,1.7,-13.97,-5.71
7.96,17.46,20.67,10.59,0.19,1.27,0.26,1.32,-18.8,-6.24
4.26,0.94,15.29,15.58,0.02,-0.2,0.02,-0.26,-24.79,-12.54
6.46,-7.7,16.38,15.01,0.15,-0.78,0.18,-0.98,-31.68,-13.38
7.66,-12.14,16.19,21.25,0.23,-0.76,0.31,-1.02,-24.92,-13.32
26.28,29.41,15.74,24.18,1.42,1.05,2.07,1.43,-14.0,-14.33
-1.93,4.06,15.53,17.18,-0.38,0.0,-0.54,0.0,-26.72,-14.71
2.6,34.2,16.33,16.52,-0.09,1.83,-0.12,2.09,-23.16,-9.57
-0.32,-16.19,18.63,21.47,-0.23,-0.94,-0.29,-1.81,-26.77,-16.15
17.38,10.56,14.32,19.1,0.93,0.34,1.31,0.6,-15.33,-12.59
14.83,-6.45,17.54,13.15,0.62,-0.8,0.84,-1.27,-19.65,-9.01
11.38,-13.83,20.33,13.09,0.36,-1.36,0.46,-2.07,-19.71,-15.28
-3.36,27.18,13.81,13.2,-0.53,1.76,-0.74,2.72,-24.87,-5.97
-0.45,-7.0,16.17,16.99,-0.28,-0.65,-0.37,-1.05,-28.67,-15.31
16.74,-52.96,15.29,25.61,0.83,-2.22,1.26,-2.99,-12.84,-34.34
26.14,-22.04,14.3,25.4,1.55,-1.03,2.27,-1.32,-20.74,-23.55
0.52,-12.89,15.9,18.11,-0.22,-0.93,-0.29,-1.3,-29.58,-11.98
1.98,20.96,17.12,18.11,-0.12,0.94,-0.15,1.38,-24.54,-12.04
17.74,-10.96,17.7,25.01,0.78,-0.6,1.14,-0.68,-14.95,-15.33
20.26,-10.71,18.35,25.78,0.89,-0.57,1.23,-0.69,-17.02,-21.86
-2.45,41.09,18.12,17.64,-0.36,2.1,-0.49,3.23,-30.09,-5.9
-1.12,-4.13,16.36,12.57,-0.31,-0.65,-0.42,-1.09,-30.13,-10.58
4.17,-26.05,16.33,16.4,0.01,-1.83,0.01,-2.31,-27.72,-17.52
6.77,-7.97,16.18,12.56,0.17,-0.95,0.24,-1.41,-19.79,-10.61
-0.21,-8.28,17.57,20.33,-0.24,-0.6,-0.33,-0.83,-34.79,-16.81
4.42,8.48,21.31,23.94,0.02,0.19,0.03,0.22,-22.87,-15.05
23.86,-15.11,15.6,24.98,1.27,-0.76,1.79,-0.93,-15.23,-20.49
10.78,44.73,15.18,15.56,0.45,2.62,0.67,4.05,-15.61,-4.87
12.89,49.48,18.57,19.6,0.48,2.32,0.63,3.37,-20.61,-7.53
18.17,-56.42,19.62,22.71,0.72,-2.66,0.9,-3.51,-37.05,-36.63
3.29,13.88,18.89,22.66,-0.04,0.44,-0.05,0.68,-32.4,-10.38
-2.56,-4.88,14.32,10.58,-0.46,-0.84,-0.64,-1.16,-24.91,-7.97
15.93,11.57,16.85,17.31,0.71,0.44,1.14,0.83,-16.13,-11.09
13.64,-6.96,16.21,19.97,0.59,-0.55,0.81,-0.9,-17.24,-19.43
14.33,9.21,15.54,18.44,0.66,0.28,0.9,0.32,-14.4,-12.13
9.43,-8.84,16.2,18.71,0.34,-0.69,0.46,-0.95,-15.99,-13.74
7.17,-8.62,19.29,16.26,0.16,-0.78,0.21,-1.21,-19.98,-11.07
12.13,45.35,18.7,21.11,0.43,1.96,0.63,3.46,-27.42,-13.1
-6.5,50.06,16.13,17.82,-0.65,2.59,-0.88,5.26,-37.07,-6.42
0.3,-11.7,14.86,13.63,-0.25,-1.15,-0.36,-1.52,-22.21,-8.3
-0.1,-36.19,15.77,13.92,-0.26,-2.89,-0.38,-3.37,-28.68,-20.35
10.04,-11.86,16.24,24.6,0.37,-0.64,0.53,-0.97,-21.99,-15.1
5.09,1.14,15.53,15.21,0.07,-0.19,0.1,-0.28,-20.8,-10.48
14.02,58.83,14.86,11.72,0.67,4.68,0.89,8.05,-23.01,-3.38
5.51,11.44,17.86,9.24,0.08,0.8,0.12,1.42,-22.8,-4.86
6.78,6.38,16.88,22.35,0.16,0.11,0.23,0.13,-26.5,-13.85
8.64,-25.53,17.72,17.76,0.26,-1.66,0.38,-2.41,-21.98,-20.25
-0.24,-15.99,16.78,17.96,-0.25,-1.11,-0.33,-1.43,-32.16,-13.44
7.06,30.29,19.37,15.55,0.16,1.69,0.21,2.45,-22.45,-7.78
4.54,29.91,19.51,13.56,0.03,1.91,0.04,3.07,-21.8,-4.99
-3.01,17.81,13.86,15.61,-0.51,0.88,-0.7,1.48,-22.7,-8.75
11.24,12.09,17.45,15.82,0.41,0.51,0.66,0.73,-16.93,-11.27
2.82,46.62,17.32,28.07,-0.07,1.52,-0.1,1.97,-26.31,-11.27
6.18,5.66,19.42,21.83,0.11,0.08,0.15,0.09,-23.77,-17.93
13.77,19.29,16.31,10.69,0.6,1.43,0.88,2.57,-17.8,-4.71
7.62,0.74,16.72,14.19,0.22,-0.23,0.28,-0.35,-20.83,-10.86
9.91,21.82,16.85,22.87,0.35,0.78,0.53,1.09,-12.28,-8.49
12.94,9.9,17.07,18.82,0.52,0.31,0.76,0.49,-19.76,-7.79
3.58,28.94,17.0,11.37,-0.02,2.19,-0.03,3.47,-17.3,-4.09
4.88,-15.53,16.05,16.99,0.05,-1.15,0.08,-1.7,-25.5,-16.11
7.68,-12.0,15.51,10.61,0.24,-1.51,0.32,-2.22,-19.05,-11.94
-2.05,-25.63,16.6,17.39,-0.36,-1.7,-0.5,-2.33,-26.16,-17.56
-2.75,12.23,17.77,28.27,-0.38,0.29,-0.5,0.3,-44.82,-18.38
2.23,-26.24,16.16,15.48,-0.11,-1.95,-0.15,-3.13,-23.95,-19.89
3.76,14.5,17.52,12.93,-0.01,0.81,-0.02,1.02,-21.3,-5.09
5.68,36.23,15.23,18.6,0.11,1.73,0.16,2.38,-20.9,-9.2
16.4,-25.07,14.6,18.36,0.85,-1.58,1.33,-2.03,-15.63,-20.35
